pointer,MG693176,MZ218053,MZ218054,MN832787,MT734809
657,41.37931034,18.55670103,18,34.42622951,32.75862069
658,39.65517241,17.5257732,17,32.78688525,31.03448276
659,41.37931034,17.5257732,17,32.78688525,31.03448276
660,39.65517241,17.5257732,17,32.78688525,32.75862069
661,37.93103448,16.49484536,16,31.14754098,31.03448276
662,37.93103448,15.46391753,15,29.50819672,29.31034483
663,37.93103448,15.46391753,15,29.50819672,29.31034483
664,36.20689655,14.43298969,14,29.50819672,29.31034483
665,36.20689655,15.46391753,15,29.50819672,29.31034483
666,34.48275862,14.43298969,14,29.50819672,27.5862069
667,32.75862069,13.40206186,13,27.86885246,25.86206897
668,32.75862069,13.40206186,13,26.2295082,25.86206897
669,34.48275862,14.43298969,14,27.86885246,25.86206897
670,34.48275862,15.46391753,15,27.86885246,25.86206897
671,34.48275862,14.43298969,14,26.2295082,25.86206897
672,32.75862069,15.46391753,15,24.59016393,25.86206897
673,34.48275862,16.49484536,16,26.2295082,27.5862069
674,36.20689655,17.5257732,17,26.2295082,29.31034483
675,36.20689655,16.49484536,16,26.2295082,27.5862069
676,37.93103448,17.5257732,17,26.2295082,29.31034483
677,37.93103448,18.55670103,18,24.59016393,27.5862069
678,39.65517241,18.55670103,18,24.59016393,25.86206897
679,41.37931034,18.55670103,18,24.59016393,25.86206897
680,39.65517241,18.55670103,18,24.59016393,27.5862069
681,39.65517241,18.75,18.18181818,24.59016393,25.86206897
682,39.65517241,18.94736842,18.36734694,24.59016393,25.86206897
683,37.93103448,19.14893617,18.55670103,22.95081967,25.86206897
684,36.20689655,18.27956989,17.70833333,22.95081967,25.86206897
685,34.48275862,18.47826087,17.89473684,22.95081967,25.86206897
686,32.75862069,18.68131868,18.08510638,22.95081967,25.86206897
687,31.03448276,17.77777778,17.20430108,22.95081967,25.86206897
688,29.31034483,16.85393258,16.30434783,21.31147541,25.86206897
689,29.8245614,17.04545455,16.48351648,21.66666667,25.86206897
690,29.8245614,17.24137931,16.66666667,21.66666667,25.86206897
691,28.57142857,17.44186047,16.85393258,21.66666667,25.86206897
692,29.09090909,16.47058824,15.90909091,21.66666667,25.86206897
693,27.77777778,15.47619048,14.94252874,20,24.13793103
694,26.41509434,15.6626506,15.11627907,18.33333333,22.4137931
695,26.41509434,16.86746988,16.27906977,18.33333333,22.4137931
696,27.77777778,16.86746988,16.27906977,18.33333333,22.03389831
697,29.09090909,18.07228916,17.44186047,18.33333333,21.66666667
698,30.35714286,19.27710843,18.60465116,18.33333333,21.31147541
699,31.57894737,20.48192771,19.76744186,19.67213115,22.58064516
700,33.33333333,21.68674699,20.93023256,21.31147541,24.19354839
701,35.0877193,22.89156627,22.09302326,22.95081967,25.80645161
702,36.84210526,22.89156627,22.09302326,22.95081967,27.41935484
703,38.59649123,24.09638554,23.25581395,24.59016393,29.03225806
704,40.35087719,22.89156627,22.09302326,24.59016393,29.03225806
705,42.10526316,22.89156627,22.09302326,24.59016393,30.64516129
706,43.85964912,22.89156627,22.09302326,26.2295082,30.64516129
707,45.61403509,22.89156627,22.09302326,26.2295082,30.64516129
708,46.55172414,22.89156627,22.09302326,27.41935484,31.74603175
709,47.45762712,22.89156627,22.09302326,26.98412698,32.8125
710,48.33333333,22.89156627,22.09302326,26.5625,32.30769231
711,47.54098361,24.09638554,23.25581395,26.15384615,31.81818182
712,46.77419355,24.09638554,23.25581395,27.27272727,32.8358209
713,46.77419355,24.3902439,23.52941176,27.27272727,32.35294118
714,46.77419355,24.3902439,23.80952381,27.27272727,31.88405797
715,46.77419355,24.3902439,24.09638554,27.27272727,31.42857143
716,46.77419355,24.3902439,24.3902439,27.27272727,30.98591549
717,46.77419355,24.69135802,24.69135802,27.27272727,30.55555556
718,46.77419355,25,25,27.27272727,30.1369863
719,46.77419355,25.3164557,25.3164557,27.27272727,29.72972973
720,46.77419355,25.64102564,25.64102564,27.27272727,29.33333333
721,46.77419355,25.97402597,25.97402597,26.86567164,28.94736842
722,46.77419355,26.31578947,26.31578947,26.47058824,28.57142857
723,46.77419355,26.66666667,26.66666667,26.08695652,28.20512821
724,46.77419355,26.66666667,26.66666667,25.71428571,27.84810127
725,46.77419355,26.66666667,26.66666667,25.35211268,27.5
726,46.77419355,26.66666667,26.66666667,25,27.16049383
727,46.03174603,26.66666667,26.66666667,24.65753425,26.82926829
728,45.3125,28,28,24.32432432,26.5060241
729,44.61538462,28,28,25.33333333,27.38095238
730,45.45454545,29.33333333,29.33333333,25,27.05882353
731,44.7761194,29.33333333,29.33333333,24.67532468,26.74418605
732,44.11764706,29.33333333,29.33333333,24.35897436,27.5862069
733,44.92753623,30.66666667,30.66666667,24.05063291,27.27272727
734,45.71428571,32,32,23.75,26.96629213
735,46.47887324,33.33333333,33.33333333,23.45679012,27.77777778
736,46.47887324,33.33333333,33.33333333,24.69135802,28.88888889
737,46.47887324,33.33333333,33.33333333,24.69135802,28.88888889
738,47.88732394,33.33333333,33.33333333,24.69135802,28.88888889
739,49.29577465,34.66666667,34.66666667,25.92592593,30
740,50,36,36,25.6097561,30.76923077
741,49.31506849,36,36,26.5060241,30.43478261
742,50,37.33333333,37.33333333,27.38095238,31.1827957
743,49.33333333,38.66666667,38.66666667,27.05882353,31.91489362
744,50,40,40,26.74418605,32.63157895
745,50.64935065,41.33333333,41.33333333,27.5862069,32.29166667
746,51.28205128,42.66666667,42.66666667,28.40909091,32.98969072
747,50.63291139,42.66666667,42.66666667,29.21348315,32.65306122
748,50,44,44,28.88888889,32.32323232
749,50.61728395,44,44,29.67032967,32
750,50.61728395,45.33333333,45.33333333,29.67032967,32
751,51.85185185,46.66666667,46.66666667,29.67032967,31
752,53.08641975,48,48,29.67032967,31
753,54.32098765,49.33333333,49.33333333,29.67032967,31
754,54.32098765,49.33333333,49.33333333,29.67032967,31
755,54.32098765,50.66666667,50.66666667,30.76923077,32
756,55.55555556,52,52,30.76923077,33
757,55.55555556,52,52,30.76923077,33
758,56.79012346,52,52,30.76923077,33
759,56.79012346,53.33333333,53.33333333,30.76923077,33
760,58.02469136,54.66666667,54.66666667,30.76923077,32
761,58.02469136,54.66666667,54.66666667,30.76923077,32
762,56.79012346,56,56,31.86813187,32
763,55.55555556,54.66666667,54.66666667,30.76923077,31
764,55.55555556,54.66666667,54.66666667,29.67032967,30
765,54.32098765,53.33333333,53.33333333,28.57142857,29
766,55.55555556,53.33333333,53.33333333,28.57142857,29
767,55.55555556,53.33333333,53.33333333,28.57142857,29
768,55.55555556,53.33333333,53.33333333,28.57142857,29
769,54.32098765,52,52,27.47252747,28
770,53.08641975,50.66666667,50.66666667,27.47252747,28
771,53.08641975,50.66666667,50.66666667,27.47252747,28
772,53.08641975,49.33333333,49.33333333,27.47252747,27
773,51.85185185,48,48,26.37362637,26
774,50.61728395,46.66666667,46.66666667,25.27472527,25
775,50.61728395,46.66666667,46.66666667,24.17582418,25
776,49.38271605,46.66666667,46.66666667,23.07692308,24
777,49.38271605,45.33333333,45.33333333,23.07692308,25
778,48.14814815,45.33333333,45.33333333,23.07692308,26
779,48.14814815,45.33333333,45.33333333,23.07692308,26
780,48.14814815,45.33333333,45.33333333,23.07692308,25
781,48.14814815,44.73684211,44.73684211,24.17582418,25
782,48.14814815,44.15584416,44.15584416,24.17582418,25
783,49.38271605,43.58974359,43.58974359,25.27472527,25
784,50,43.58974359,43.58974359,25.27472527,25
785,50,43.03797468,43.03797468,25.27472527,25
786,51.25,43.75,43.75,25.27472527,26
787,51.25,44.44444444,44.44444444,26.37362637,27
788,52.5,45.12195122,45.12195122,27.47252747,28
789,51.85185185,44.57831325,44.57831325,27.17391304,28
790,53.08641975,45.23809524,45.23809524,27.17391304,28
791,53.08641975,45.23809524,45.23809524,27.17391304,28.28282828
792,52.43902439,45.88235294,45.88235294,28.26086957,29.29292929
793,53.01204819,46.51162791,46.51162791,28.26086957,30.3030303
794,53.57142857,47.12643678,47.12643678,29.34782609,31.31313131
795,53.57142857,45.97701149,45.97701149,29.34782609,31.31313131
796,52.38095238,47.12643678,47.12643678,29.34782609,31.31313131
797,51.19047619,45.97701149,45.97701149,29.67032967,31.31313131
798,50,44.82758621,44.82758621,30,31.31313131
799,48.80952381,43.67816092,43.67816092,28.88888889,30.3030303
800,47.61904762,42.52873563,42.52873563,27.77777778,29.29292929
801,47.61904762,42.52873563,42.52873563,27.77777778,29.29292929
802,46.42857143,42.52873563,42.52873563,27.77777778,28.28282828
803,46.42857143,41.37931034,41.37931034,27.77777778,28.28282828
804,45.23809524,42.52873563,42.52873563,27.77777778,28.28282828
805,44.04761905,43.67816092,43.67816092,27.77777778,28.28282828
806,44.04761905,44.82758621,44.82758621,27.77777778,29.29292929
807,44.04761905,44.82758621,44.82758621,28.88888889,30.3030303
808,44.04761905,45.97701149,45.97701149,27.77777778,29.29292929
809,43.37349398,45.97701149,45.97701149,28.08988764,28.57142857
810,42.68292683,45.97701149,45.97701149,28.40909091,28.86597938
811,43.20987654,44.82758621,44.82758621,28.73563218,29.16666667
812,43.75,44.82758621,44.82758621,27.90697674,28.42105263
813,43.75,44.31818182,44.31818182,27.90697674,28.72340426
814,43.75,43.82022472,43.82022472,27.90697674,29.03225806
815,43.75,43.33333333,43.33333333,27.90697674,29.34782609
816,43.75,42.85714286,42.85714286,27.90697674,29.67032967
817,43.75,42.39130435,42.39130435,27.90697674,30
818,43.75,41.93548387,41.93548387,27.90697674,30.33707865
819,43.75,41.4893617,41.4893617,27.90697674,30.68181818
820,43.75,41.05263158,41.05263158,27.90697674,31.03448276
821,43.75,40.625,40.625,28.23529412,31.39534884
822,43.75,40.20618557,40.20618557,28.57142857,31.76470588
823,44.44444444,40.81632653,40.81632653,29.76190476,32.94117647
824,43.90243902,40.81632653,40.81632653,29.76190476,32.94117647
825,43.37349398,40.81632653,40.81632653,29.76190476,32.94117647
826,43.37349398,40.81632653,40.81632653,29.76190476,32.94117647
827,43.90243902,40.81632653,40.81632653,29.76190476,32.94117647
828,44.44444444,39.79591837,39.79591837,29.76190476,32.94117647
829,45,39.79591837,39.79591837,28.57142857,31.76470588
830,44.30379747,38.7755102,38.7755102,28.57142857,31.76470588
831,44.87179487,38.7755102,38.7755102,28.57142857,31.76470588
832,45.45454545,38.7755102,38.7755102,28.57142857,30.58823529
833,44.73684211,37.75510204,37.75510204,28.57142857,30.58823529
834,44,36.73469388,36.73469388,28.91566265,30.58823529
835,43.24324324,35.71428571,35.71428571,29.26829268,29.41176471
836,42.46575342,35.05154639,35.05154639,28.04878049,28.23529412
837,43.05555556,35.41666667,35.41666667,28.04878049,28.23529412
838,42.25352113,34.73684211,34.73684211,26.82926829,27.05882353
839,41.42857143,34.04255319,34.04255319,25.6097561,25.88235294
840,40.57971014,33.33333333,33.33333333,25.6097561,24.70588235
841,40.57971014,33.33333333,33.33333333,24.3902439,24.70588235
842,39.13043478,32.25806452,32.25806452,24.3902439,23.52941176
843,39.13043478,31.1827957,31.1827957,24.3902439,22.35294118
844,37.68115942,30.10752688,30.10752688,24.3902439,21.17647059
845,36.23188406,30.10752688,30.10752688,23.17073171,22.35294118
846,34.7826087,29.03225806,29.03225806,21.95121951,21.17647059
847,34.7826087,29.03225806,29.03225806,20.73170732,21.17647059
848,34.7826087,27.95698925,27.95698925,20.73170732,21.17647059
849,33.33333333,27.95698925,27.95698925,19.51219512,21.17647059
850,33.82352941,26.88172043,26.88172043,19.75308642,21.42857143
851,32.8358209,25.80645161,25.80645161,20,21.68674699
852,31.81818182,24.7311828,24.7311828,20.25316456,21.95121951
853,30.76923077,23.65591398,23.65591398,20.51282051,22.22222222
854,31.25,23.65591398,23.65591398,20.77922078,22.5
855,31.74603175,22.58064516,22.58064516,19.73684211,21.51898734
856,30.64516129,21.50537634,21.50537634,18.66666667,20.51282051
857,31.14754098,21.50537634,21.50537634,18.91891892,20.77922078
858,29.50819672,21.50537634,21.50537634,18.91891892,20.77922078
859,29.50819672,21.50537634,21.50537634,17.56756757,19.48051948
860,29.50819672,21.50537634,21.50537634,17.56756757,19.48051948
861,31.14754098,22.58064516,22.58064516,18.91891892,20.77922078
862,32.78688525,21.50537634,21.50537634,18.91891892,20.77922078
863,34.42622951,21.50537634,21.50537634,20.27027027,22.07792208
864,36.06557377,21.50537634,21.50537634,21.62162162,22.07792208
865,36.06557377,21.50537634,21.50537634,21.62162162,22.07792208
866,34.42622951,22.58064516,22.58064516,21.62162162,22.07792208
867,36.06557377,23.65591398,23.65591398,22.97297297,23.37662338
868,36.06557377,24.7311828,24.7311828,22.97297297,23.37662338
869,36.06557377,24.7311828,24.7311828,22.97297297,23.37662338
870,37.70491803,25.80645161,25.80645161,24.32432432,23.37662338
871,39.3442623,25.80645161,25.80645161,24.32432432,24.67532468
872,39.3442623,25.80645161,25.80645161,25.67567568,24.67532468
873,40.98360656,26.88172043,26.88172043,25.67567568,24.67532468
874,40.98360656,26.88172043,26.88172043,25.67567568,24.67532468
875,40.98360656,26.88172043,26.88172043,25.67567568,24.67532468
876,42.62295082,26.88172043,26.88172043,25.67567568,24.67532468
877,40.98360656,26.88172043,26.88172043,25.67567568,23.37662338
878,40.98360656,26.88172043,26.88172043,25.67567568,22.07792208
879,40.98360656,26.88172043,26.88172043,25.67567568,22.07792208
880,40.98360656,26.88172043,26.88172043,25.67567568,22.07792208
881,40.98360656,26.88172043,26.88172043,24.32432432,22.07792208
882,40.98360656,26.88172043,26.88172043,24.32432432,22.07792208
883,40.98360656,26.88172043,26.88172043,22.97297297,22.07792208
884,41.93548387,27.65957447,27.65957447,22.97297297,22.07792208
885,41.93548387,28.72340426,28.72340426,22.97297297,22.07792208
886,40.32258065,27.65957447,27.65957447,24.32432432,22.07792208
887,41.93548387,27.65957447,27.65957447,22.97297297,22.07792208
888,40.32258065,26.59574468,26.59574468,21.62162162,20.77922078
889,40.32258065,26.59574468,26.59574468,21.62162162,20.77922078
890,40.32258065,26.59574468,26.59574468,21.62162162,20.77922078
891,41.26984127,26.31578947,26.31578947,21.62162162,20.51282051
892,41.26984127,25.26315789,25.26315789,20.27027027,19.23076923
893,39.68253968,24.21052632,24.21052632,20.27027027,17.94871795
894,39.68253968,23.15789474,23.15789474,20.27027027,17.94871795
895,41.26984127,23.15789474,23.15789474,21.62162162,17.94871795
896,41.26984127,22.10526316,22.10526316,21.62162162,17.94871795
897,42.85714286,22.10526316,22.10526316,21.33333333,17.94871795
898,42.85714286,22.10526316,22.10526316,21.05263158,17.94871795
899,42.85714286,22.10526316,22.10526316,21.05263158,17.94871795
900,44.44444444,23.15789474,23.15789474,21.05263158,17.94871795
901,42.85714286,22.10526316,22.10526316,19.73684211,16.66666667
902,42.85714286,22.10526316,22.10526316,21.05263158,16.66666667
903,42.85714286,22.10526316,22.10526316,19.73684211,15.38461538
904,43.5483871,21.27659574,21.27659574,19.73684211,15.38461538
905,44.26229508,20.43010753,20.43010753,19.73684211,14.1025641
906,44.26229508,19.35483871,19.35483871,19.73684211,12.82051282
907,42.62295082,19.35483871,19.35483871,18.42105263,11.53846154
908,42.62295082,19.35483871,19.35483871,19.73684211,11.53846154
909,41.93548387,19.35483871,19.35483871,19.48051948,11.39240506
910,42.85714286,19.35483871,19.35483871,19.23076923,11.25
911,43.75,19.35483871,19.35483871,18.98734177,11.11111111
912,43.07692308,19.35483871,19.35483871,18.75,10.97560976
913,43.93939394,19.35483871,19.35483871,18.51851852,10.84337349
914,43.28358209,19.35483871,19.35483871,18.29268293,10.71428571
915,44.11764706,20.43010753,20.43010753,19.27710843,11.76470588
916,44.92753623,20.43010753,20.43010753,19.04761905,11.62790698
917,45.71428571,20.43010753,20.43010753,18.82352941,12.64367816
918,46.47887324,21.50537634,21.50537634,18.60465116,12.5
919,47.22222222,21.50537634,21.50537634,18.3908046,13.48314607
920,46.57534247,21.50537634,21.50537634,18.18181818,13.33333333
921,45.94594595,21.50537634,21.50537634,17.97752809,13.18681319
922,45.33333333,21.50537634,21.50537634,17.77777778,13.04347826
923,44,20.43010753,20.43010753,16.66666667,11.95652174
924,45.33333333,20.43010753,20.43010753,16.66666667,13.04347826
925,45.33333333,20.43010753,20.43010753,16.66666667,13.04347826
926,44.73684211,20.43010753,20.43010753,16.66666667,13.04347826
927,45.45454545,20.43010753,20.43010753,16.66666667,14.13043478
928,46.15384615,21.50537634,21.50537634,17.77777778,15.2173913
929,45.56962025,21.50537634,21.50537634,17.77777778,15.2173913
930,45,21.50537634,21.50537634,17.77777778,15.2173913
931,45.67901235,21.50537634,21.50537634,17.77777778,15.2173913
932,46.34146341,21.50537634,21.50537634,17.77777778,16.30434783
933,45.78313253,21.50537634,21.50537634,17.77777778,16.30434783
934,45.23809524,21.50537634,21.50537634,17.58241758,16.30434783
935,45.88235294,21.50537634,21.50537634,17.39130435,16.30434783
936,46.51162791,21.27659574,21.27659574,18.47826087,17.39130435
937,45.97701149,21.05263158,21.05263158,18.47826087,17.39130435
938,45.45454545,20.83333333,20.83333333,18.47826087,17.39130435
939,46.06741573,21.64948454,21.64948454,19.56521739,17.39130435
940,45.55555556,21.42857143,21.42857143,19.56521739,17.39130435
941,45.55555556,22.44897959,22.44897959,19.56521739,17.39130435
942,45.55555556,23.46938776,23.46938776,18.47826087,17.39130435
943,46.66666667,24.48979592,24.48979592,18.47826087,18.47826087
944,47.77777778,24.48979592,24.48979592,18.47826087,18.47826087
945,47.77777778,23.46938776,23.46938776,18.47826087,17.39130435
946,47.77777778,24.48979592,24.48979592,18.47826087,17.39130435
947,48.88888889,25.51020408,25.51020408,19.56521739,18.47826087
948,48.88888889,25.51020408,25.51020408,19.56521739,18.47826087
949,50,26.53061224,26.53061224,20.65217391,19.56521739
950,50.54945055,27.55102041,27.55102041,20.43010753,19.35483871
951,51.08695652,27.55102041,27.55102041,20.21276596,20.21276596
952,50.53763441,27.55102041,27.55102041,20,20
953,51.06382979,27.55102041,27.55102041,19.79166667,19.79166667
954,50.52631579,27.55102041,27.55102041,19.58762887,19.58762887
955,50,27.55102041,27.55102041,19.3877551,19.3877551
956,49.48453608,27.55102041,27.55102041,19.19191919,19.19191919
957,48.97959184,27.55102041,27.55102041,19,19
958,50,27.55102041,27.55102041,19,19
959,48.97959184,26.53061224,26.53061224,19,19
960,47.95918367,25.51020408,25.51020408,19,19
961,47.95918367,24.48979592,24.48979592,18,18
962,47.95918367,25.51020408,25.51020408,18,19
963,47.95918367,26.53061224,26.53061224,17,18
964,47.95918367,26.53061224,26.53061224,16,18
965,48.97959184,27.55102041,27.55102041,16,18
966,48.97959184,26.53061224,26.53061224,17,18
967,48.97959184,25.51020408,25.51020408,17,17
968,50,25.51020408,25.51020408,18,17
969,50,25.51020408,25.51020408,18,17
970,48.97959184,24.48979592,24.48979592,17,17
971,48.97959184,24.48979592,24.48979592,18,16
972,50,24.48979592,24.48979592,17,17
973,48.97959184,23.46938776,23.46938776,17,17
974,48.97959184,23.46938776,23.46938776,17,17
975,47.95918367,23.46938776,23.46938776,17,17
976,47.95918367,22.44897959,22.44897959,17,17
977,47.95918367,22.44897959,22.44897959,17,17
978,47.95918367,22.44897959,22.44897959,17,17
979,46.93877551,22.44897959,22.44897959,17,17
980,47.95918367,22.44897959,22.44897959,17,17
981,47.95918367,22.44897959,22.44897959,17,17
982,47.95918367,22.44897959,22.44897959,17,17
983,46.93877551,22.44897959,22.44897959,17,17
984,45.91836735,21.42857143,21.42857143,17,17
985,46.93877551,20.40816327,20.40816327,17,17
986,46.93877551,20.40816327,20.40816327,16,16
987,45.91836735,19.3877551,19.3877551,16,15
988,45.91836735,19.3877551,19.3877551,16,15
989,46.93877551,19.3877551,19.3877551,16,15
990,45.91836735,18.36734694,18.36734694,16,15
991,45.91836735,19.3877551,19.3877551,16,15
992,45.91836735,20.40816327,20.40816327,16,15
993,46.93877551,20.40816327,20.40816327,16,15
994,46.39175258,20.40816327,20.40816327,15.15151515,14.14141414
995,45.83333333,20.40816327,20.40816327,14.28571429,14.28571429
996,45.83333333,20.40816327,20.40816327,14.28571429,14.28571429
997,44.79166667,20.40816327,20.40816327,14.28571429,14.28571429
998,45.83333333,20.40816327,20.40816327,14.28571429,14.28571429
999,0,0,0,0,0
1000,0,0,0,0,0
1001,0,0,0,0,0
1002,0,0,0,0,0
1003,0,0,0,0,0
1004,0,0,0,0,0
1005,0,0,0,0,0
1006,0,0,0,0,0
1007,0,0,0,0,0
1008,0,0,0,0,0
1009,0,0,0,0,0
1010,0,0,0,0,0
1011,0,0,0,0,0
1012,0,0,0,0,0
1013,0,0,0,0,0
1014,0,0,0,0,0
1015,0,0,0,0,0
1016,0,0,0,0,0
1017,0,0,0,0,0
1018,0,0,0,0,0
1019,0,0,0,0,0
1020,0,0,0,0,0
1021,0,0,0,0,0
1022,0,0,0,0,0
1023,0,0,0,0,0
1024,0,0,0,0,0
1025,0,0,0,0,0
1026,0,0,0,0,0
1027,0,0,0,0,0
1028,0,0,0,0,0
1029,0,0,0,0,0
1030,0,0,0,0,0
1031,0,33.33333333,0,23,23
1032,0,33.33333333,0,23,23
1033,0,34.21052632,0,24,24
1034,0,35.06493506,0,25,25
1035,0,35.8974359,0,25,25
1036,0,36.70886076,0,26,26
1037,0,37.5,0,27,27
1038,0,37.03703704,0,27,27
1039,0,36.58536585,0,27,27
1040,0,37.34939759,0,27,27
1041,0,38.0952381,0,27,27
1042,1.5625,38.82352941,0,27,27
1043,3.076923077,39.53488372,0,28,28
1044,3.03030303,40.22988506,0,28,28
1045,4.47761194,39.77272727,0,28,28
1046,5.882352941,39.3258427,0,29,29
1047,5.797101449,38.88888889,0,29,29
1048,7.142857143,39.56043956,0,30,30
1049,8.450704225,39.13043478,0,30,30
1050,9.722222222,39.78494624,0,31,31
1051,10.95890411,40.42553191,0,32,32
1052,10.81081081,40,0,33,33
1053,12,39.58333333,0,33,33
1054,13.15789474,40.20618557,0,34,34
1055,14.28571429,40.81632653,0,35,35
1056,15.38461538,41.41414141,0,36,36
1057,16.4556962,42.42424242,0,36,36
1058,16.25,42.42424242,0,37,37
1059,17.28395062,43.43434343,0,38,38
1060,18.29268293,44.44444444,0,39,39
1061,19.27710843,44.44444444,0,39,39
1062,19.04761905,44.44444444,0,39,39
1063,18.82352941,44.44444444,0,39,39
1064,18.60465116,45.45454545,0,39,39
1065,18.3908046,45.45454545,0,39,39
1066,19.31818182,46.46464646,0,40,40
1067,20.2247191,47.47474747,0,41,41
1068,20,47.47474747,0,42,42
1069,19.78021978,47.47474747,0,43,42
1070,20.65217391,48.48484848,0,44,42
1071,20.43010753,48.48484848,0,44,42
1072,20.21276596,48.48484848,0,45,42
1073,20,48.48484848,0,45,42
1074,19.79166667,48.48484848,0,45,42
1075,20.6185567,49.49494949,0,46,42
1076,21.42857143,50.50505051,0,47,42
1077,21.42857143,49.49494949,0,47,42
1078,21.42857143,48.48484848,0,46,41
1079,22.44897959,49.49494949,0,46,41
1080,22.44897959,48.48484848,0,45,40
1081,22.44897959,48.48484848,0,45,40
1082,23.46938776,49.49494949,0,46,41
1083,23.46938776,49.49494949,0,45,40
1084,23.46938776,49.49494949,0,45,40
1085,23.23232323,49,0,45,40
1086,24.24242424,50,0,44,39
1087,24.24242424,50,0,43,38
1088,24.24242424,50,0,43,38
1089,24.24242424,49,0,43,38
1090,25.25252525,49,0,44,39
1091,25.25252525,49,0,44,39
1092,25.25252525,48,0,44,39
1093,25.25252525,48,0,44,39
1094,26.26262626,47,0,44,39
1095,27.27272727,47,0,44,39
1096,28.28282828,48,0,45,40
1097,29.29292929,49,0,46,41
1098,29.29292929,48,0,45,40
1099,30.3030303,48,0,45,40
1100,31.31313131,48,0,46,41
1101,32.32323232,48,0,46,41
1102,33.33333333,48,0,46,41
1103,34.34343434,48,0,46,41
1104,35.35353535,48,0,46,41
1105,36.36363636,47,0,46,41
1106,37.37373737,47,0,46,41
1107,38.38383838,48,0,47,42
1108,38.38383838,47,0,46,41
1109,38.38383838,47,0,46,41
1110,39.39393939,48,0,47,42
1111,39.39393939,49,0,46,41
1112,39.39393939,49,0,46,41
1113,40.4040404,49,0,46,41
1114,40.4040404,49,0,45,40
1115,41.41414141,50,0,46,41
1116,42.42424242,51,0,47,42
1117,43,52,0,48,43
1118,44,53,0,49,44
1119,45,54,0,50,45
1120,46,53,0,50,45
1121,47,54,0,51,46
1122,47,55,0,51,46
1123,48,56,0,52,47
1124,48,55,0,52,47
1125,49,54,0,51,46
1126,50,53,0,50,45
1127,50,53,0,50,45
1128,51,53,0,51,46
1129,52,53,0,51,46
1130,53,54,0,52,47
1131,54,55,0,52,47
1132,55,55,1,52,47
1133,56,55,2,52,47
1134,57,55,3,52,47
1135,58,55,4,53,48
1136,59,54,5,52,47
1137,60,54,6,52,47
1138,61,55,7,53,48
1139,61,55,7,53,48
1140,61,54,7,53,48
1141,62,54,8,54,49
1142,62,54,9,55,50
1143,61,53,9,54,49
1144,62,52,9,54,49
1145,62,53,10,55,50
1146,61,53,10,54,49
1147,61,53,10,54,49
1148,60,52,10,53,48
1149,59,53,11,54,49
1150,58,53,12,54,49
1151,58,53,13,54,49
1152,59,54,14,54,49
1153,59,55,15,55,50
1154,59,55,16,55,50
1155,58,55,16,54,49
1156,58,55,17,54,49
1157,58,55,17,55,50
1158,58,55,17,54,49
1159,58,55,18,54,49
1160,58,55,19,54,49
1161,58,55,19,55,50
1162,58,55,19,55,50
1163,59,55,20,55,50
1164,60,55,20,55,50
1165,61,56,20,55,50
1166,61,55,20,55,50
1167,61,55,21,55,50
1168,62,56,22,55,50
1169,62,56,22,54,50
1170,61,55,22,54,51
1171,61,55,22,54,51
1172,61,56,23,53,51
1173,62,57,24,54,52
1174,62,57,24,54,52
1175,61,56,24,53,52
1176,60,55,24,52,52
1177,60,56,25,53,53
1178,61,57,26,54,54
1179,60,56,26,54,54
1180,61,57,27,55,55
1181,62,58,28,56,56
1182,62,57,28,56,56
1183,63,58,29,57,57
1184,64,58,30,58,58
1185,65,59,31,59,59
1186,65,59,32,60,60
1187,66,60,33,61,61
1188,67,61,34,62,62
1189,68,62,35,63,63
1190,68,62,35,62,62
1191,69,62,35,62,62
1192,70,62,35,62,62
1193,71,63,36,63,63
1194,70,63,36,62,62
1195,69,63,36,61,61
1196,68,62,36,60,60
1197,68,62,37,60,60
1198,68,62,38,60,60
1199,67,61,38,60,60
1200,67,61,39,60,60
1201,67,61,40,59,59
1202,66,60,40,58,58
1203,65,59,40,58,58
1204,65,59,41,58,58
1205,65,60,41,57,57
1206,64,59,41,56,56
1207,64,58,41,55,55
1208,65,58,41,55,55
1209,66,58,42,55,55
1210,66,58,43,55,55
1211,66,57,43,55,55
1212,66,57,43,55,55
1213,66,58,44,56,56
1214,67,58,44,56,56
1215,66,57,44,55,55
1216,65,56,44,54,54
1217,65,56,45,54,54
1218,65,55,45,53,53
1219,65,55,46,53,53
1220,65,56,47,53,53
1221,65,55,47,53,53
1222,65,54,47,53,53
1223,65,54,48,52,52
1224,66,55,49,52,52
1225,66,55,50,52,52
1226,65,56,50,52,52
1227,66,57,51,53,53
1228,65,56,51,53,53
1229,65,56,52,54,54
1230,65,56,53,54,54
1231,64,55,53,54,54
1232,64,55,53,54,54
1233,64,55,53,54,54
1234,64,55,53,54,54
1235,64,55,53,54,54
1236,64,56,52,55,55
1237,64,56,52,55,55
1238,64,55,51,54,54
1239,65,56,52,55,55
1240,66,56,52,55,55
1241,65,55,51,54,54
1242,65,55,51,54,54
1243,66,56,52,55,55
1244,66,57,53,56,56
1245,66,57,53,56,56
1246,67,58,54,57,57
1247,68,59,55,58,58
1248,69,60,56,58,58
1249,70,60,56,58,58
1250,71,60,56,58,58
1251,71,60,56,58,58
1252,71,59,56,58,58
1253,71,59,56,58,58
1254,71,59,56,58,58
1255,72,59,57,59,59
1256,71,58,56,58,58
1257,71,57,56,58,58
1258,72,58,57,59,59
